data,hora,ano,turno,descricao,uf,ue,codigo_municipio,nome_municipio,zona,secao,codigo_cargo,cargo,aptos,comparecimento,abstencoes,votos_nominais,votos_brancos,votos_nulos,votos_legenda,votos_anulados
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,51,11,PREFEITO,395,275,120,231,9,35,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,43,11,PREFEITO,374,272,102,223,12,37,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,171,11,PREFEITO,398,325,73,252,19,54,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,288,11,PREFEITO,380,286,94,244,8,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,133,11,PREFEITO,325,259,66,196,14,49,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,122,11,PREFEITO,355,309,46,284,4,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,314,11,PREFEITO,382,314,68,260,12,42,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,181,11,PREFEITO,244,163,81,148,3,12,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,56,11,PREFEITO,338,272,66,249,4,19,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,182,11,PREFEITO,102,67,35,56,0,11,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,90,11,PREFEITO,378,277,101,236,7,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,12,11,PREFEITO,397,290,107,243,10,37,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,88,11,PREFEITO,333,244,89,201,12,31,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,20,11,PREFEITO,378,334,44,270,16,48,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,190,11,PREFEITO,241,155,86,134,4,17,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,7,11,PREFEITO,380,297,83,230,15,52,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,35,11,PREFEITO,300,204,96,158,6,40,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,304,11,PREFEITO,397,317,80,257,10,50,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,92,11,PREFEITO,398,282,116,254,4,24,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,89,11,PREFEITO,370,269,101,210,12,47,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,177,11,PREFEITO,397,318,79,238,30,50,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,208,11,PREFEITO,397,316,81,268,16,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,175,11,PREFEITO,398,274,124,240,8,26,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,346,11,PREFEITO,393,305,88,237,14,54,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,129,11,PREFEITO,400,314,86,264,16,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,122,11,PREFEITO,396,308,88,260,12,36,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,135,11,PREFEITO,395,329,66,275,18,36,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,15,11,PREFEITO,391,289,102,232,24,33,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,206,11,PREFEITO,322,271,51,237,2,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,340,11,PREFEITO,383,292,91,236,12,44,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,109,11,PREFEITO,374,286,88,235,14,37,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,149,11,PREFEITO,275,218,57,176,6,36,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,555,11,PREFEITO,396,315,81,270,16,29,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,316,11,PREFEITO,357,279,78,204,20,55,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,209,11,PREFEITO,391,306,85,246,17,43,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,638,11,PREFEITO,395,311,84,284,6,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,33,11,PREFEITO,393,292,101,245,15,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,82,11,PREFEITO,399,273,126,242,6,25,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,254,11,PREFEITO,395,315,80,239,18,58,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,330,11,PREFEITO,398,319,79,261,18,40,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,24,11,PREFEITO,387,323,64,268,16,39,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,648,11,PREFEITO,322,262,60,233,16,13,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,289,11,PREFEITO,398,327,71,281,10,36,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,164,11,PREFEITO,394,294,100,249,13,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,19,11,PREFEITO,390,290,100,248,11,31,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,602,11,PREFEITO,397,298,99,268,8,22,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,114,11,PREFEITO,286,233,53,202,6,25,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,73,11,PREFEITO,389,268,121,218,16,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,157,11,PREFEITO,290,228,62,187,13,28,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,95,11,PREFEITO,323,234,89,196,8,30,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,183,11,PREFEITO,395,312,83,244,21,47,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,195,11,PREFEITO,395,310,85,268,6,36,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,198,11,PREFEITO,397,282,115,247,10,25,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,56,11,PREFEITO,215,143,72,128,5,10,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,91,11,PREFEITO,394,287,107,244,9,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,93,11,PREFEITO,253,164,89,140,3,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,43,11,PREFEITO,322,224,98,189,10,25,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,67,11,PREFEITO,379,306,73,251,12,43,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,113,11,PREFEITO,376,293,83,231,12,50,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,591,11,PREFEITO,398,328,70,269,17,42,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,358,11,PREFEITO,385,312,73,267,14,31,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,127,11,PREFEITO,372,313,59,287,8,18,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,155,11,PREFEITO,399,323,76,252,25,46,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,119,11,PREFEITO,378,313,65,248,16,49,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,77,153,11,PREFEITO,387,283,104,246,6,31,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,244,11,PREFEITO,391,311,80,215,20,76,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,46,11,PREFEITO,353,248,105,234,3,11,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,547,11,PREFEITO,392,323,69,266,16,41,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,26,11,PREFEITO,446,321,125,277,5,39,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,176,11,PREFEITO,240,182,58,167,3,12,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,12,11,PREFEITO,308,207,101,173,5,29,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,193,11,PREFEITO,315,244,71,196,13,35,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,200,11,PREFEITO,345,253,92,218,4,31,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,184,11,PREFEITO,362,294,68,252,5,37,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,171,11,PREFEITO,399,318,81,267,11,40,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,45,11,PREFEITO,386,295,91,239,11,45,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,48,11,PREFEITO,284,211,73,176,8,27,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,162,11,PREFEITO,357,290,67,248,14,28,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,267,11,PREFEITO,391,293,98,255,16,22,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,483,11,PREFEITO,260,197,63,160,12,25,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,129,11,PREFEITO,399,321,78,261,18,42,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,19,11,PREFEITO,393,302,91,251,13,38,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,58,11,PREFEITO,366,240,126,215,7,18,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,77,104,11,PREFEITO,275,188,87,160,9,19,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,4,11,PREFEITO,385,288,97,234,16,38,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,102,11,PREFEITO,302,250,52,223,6,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,81,11,PREFEITO,266,190,76,168,5,17,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,216,11,PREFEITO,237,159,78,139,4,16,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,89,11,PREFEITO,264,191,73,175,6,10,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,20,11,PREFEITO,398,303,95,237,18,48,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,626,11,PREFEITO,395,310,85,265,18,27,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,292,11,PREFEITO,255,208,47,153,10,45,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,38,11,PREFEITO,301,212,89,171,11,30,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,5,11,PREFEITO,371,276,95,237,7,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,62,11,PREFEITO,396,294,102,255,17,22,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,157,11,PREFEITO,382,270,112,236,6,28,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,73,11,PREFEITO,397,309,88,243,21,45,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,168,11,PREFEITO,334,260,74,227,9,24,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,174,11,PREFEITO,397,318,79,260,11,47,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,247,11,PREFEITO,313,256,57,227,5,24,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,91,11,PREFEITO,395,309,86,226,17,66,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,93,11,PREFEITO,394,298,96,253,9,36,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,539,11,PREFEITO,388,337,51,290,13,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,77,182,11,PREFEITO,395,285,110,237,13,35,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,206,11,PREFEITO,396,312,84,235,20,57,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,635,11,PREFEITO,369,299,70,249,11,39,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,15,11,PREFEITO,395,312,83,249,16,47,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,77,169,11,PREFEITO,396,313,83,271,16,26,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,98,11,PREFEITO,394,288,106,263,6,19,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,33,11,PREFEITO,182,138,44,126,4,8,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,36,11,PREFEITO,342,258,84,220,8,30,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,178,11,PREFEITO,329,266,63,217,9,40,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,201,11,PREFEITO,397,283,114,239,10,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,128,11,PREFEITO,377,298,79,261,5,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,5,11,PREFEITO,394,293,101,248,13,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,10,11,PREFEITO,341,247,94,212,13,22,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,74,11,PREFEITO,392,270,122,216,12,42,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,9,11,PREFEITO,313,248,65,203,12,33,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,241,11,PREFEITO,395,310,85,249,16,45,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,77,25,11,PREFEITO,397,287,110,243,16,28,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,105,11,PREFEITO,400,332,68,269,14,49,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,37,11,PREFEITO,341,230,111,191,8,31,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,101,11,PREFEITO,365,295,70,239,17,39,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,47,11,PREFEITO,388,276,112,228,16,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,10,11,PREFEITO,384,270,114,227,10,33,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,4,11,PREFEITO,396,275,121,246,7,22,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,87,11,PREFEITO,300,226,74,203,7,16,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,77,31,11,PREFEITO,357,245,112,212,8,25,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,167,11,PREFEITO,332,235,97,209,7,19,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,77,28,11,PREFEITO,357,264,93,234,9,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,40,11,PREFEITO,382,285,97,259,5,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,19,11,PREFEITO,396,298,98,258,7,33,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,149,11,PREFEITO,213,171,42,140,8,23,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,537,11,PREFEITO,295,243,52,179,12,52,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,136,11,PREFEITO,195,168,27,142,5,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,189,11,PREFEITO,285,223,62,184,11,28,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,153,11,PREFEITO,363,294,69,244,12,38,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,200,11,PREFEITO,346,287,59,238,18,31,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,28,11,PREFEITO,364,263,101,217,12,34,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,67,11,PREFEITO,347,246,101,206,3,37,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,126,308,11,PREFEITO,381,297,84,236,9,52,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,425,11,PREFEITO,396,301,95,231,22,48,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,66,131,11,PREFEITO,391,306,85,249,12,45,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,103,279,11,PREFEITO,202,170,32,146,3,21,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,24,11,PREFEITO,341,256,85,230,11,15,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,119,11,PREFEITO,394,282,112,259,10,13,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,78,50,11,PREFEITO,316,220,96,187,7,26,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,99,11,PREFEITO,258,178,80,153,7,18,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,79,538,11,PREFEITO,398,314,84,272,9,33,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,128,48,11,PREFEITO,355,289,66,268,7,14,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,200,97,11,PREFEITO,347,278,69,228,15,35,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,71,11,PREFEITO,395,272,123,229,11,32,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,127,150,11,PREFEITO,397,316,81,240,17,59,0,0
01/11/2016,14:37:16,2016,2,ELEICOES MUNICIPAIS 2016,RJ,58335,58335,DUQUE DE CAXIAS,194,55,11,PREFEITO,332,243,89,209,12,22,0,0
